multidrug,macrolide_lincosamide_streptogramin,bacitracin,tetracycline,unclassified,fosmidomycin,polymyxin,beta_lactam,vancomycin,aminoglycoside,kasugamycin,sulfonamide,chloramphenicol,rifamycin,fosfomycin,quinolone,trimethoprim,puromycin,multidrug__multidrug_ABC_transporter,macrolide_lincosamide_streptogramin__macB,multidrug__mexF,bacitracin__bacA,multidrug__multidrug_transporter,multidrug__acrB,multidrug__mexW,unclassified__transcriptional_regulatory_protein_CpxR_cpxR,multidrug__mdtC,multidrug__mdtB,tetracycline__tetP,multidrug__mexB,multidrug__mexI,polymyxin__arnA,multidrug__mexD,fosmidomycin__rosA,bacitracin__bcrA,fosmidomycin__rosB,multidrug__mdtF,vancomycin__vanR,multidrug__ceoB,multidrug__amrB,multidrug__cmeB,multidrug__oprC,multidrug__bpeF,multidrug__adeB,multidrug__mexC,kasugamycin__kasugamycin_resistance_protein_ksgA,multidrug__mexY,multidrug__smeB,multidrug__mexE,unclassified__cAMP_regulatory_protein,multidrug__emrB,multidrug__TolC,multidrug__oprM,multidrug__mexT,multidrug__adeJ,multidrug__emrA,multidrug__smeE,multidrug__acrF,unclassified__truncated_putative_response_regulator_ArlR,multidrug__emrE,multidrug__mdfA,aminoglycoside__aac_6___II,fosfomycin__fosX,polymyxin__mcr_5,rifamycin__ADP_ribosylating_transferase_arr,macrolide_lincosamide_streptogramin__macA,tetracycline__tetA,multidrug__mexA,aminoglycoside__aadA,multidrug__acrA,chloramphenicol__catB,beta_lactam__metallo_beta_lactamase,sulfonamide__sul1,sulfonamide__sul4,tetracycline__tetT,multidrug__qacEdelta1,multidrug__smeD,aminoglycoside__aac_3__I,multidrug__mdtK,multidrug__oprN,tetracycline__tetC,multidrug__major_facilitator_superfamily_transporter,quinolone__qepA,multidrug__EmrB_QacA_family_major_facilitator_transporter,sulfonamide__sul2,polymyxin__mcr_4,aminoglycoside__aac_2___I,multidrug__oprA,tetracycline__tet35,beta_lactam__class_C_beta_lactamase,tetracycline__tet39,beta_lactam__class_A_beta_lactamase,tetracycline__tetracycline_resistance_protein,quinolone__abaQ,chloramphenicol__cat_chloramphenicol_acetyltransferase,multidrug__mdtA,aminoglycoside__aph_6__I,vancomycin__vanD,vancomycin__vanS,rifamycin__rifampin_monooxygenase,aminoglycoside__aac_6___I,tetracycline__tetM,multidrug__mdtH,aminoglycoside__aph_3___I,puromycin__puromycin_resistance_protein,multidrug__adeK,chloramphenicol__floR,beta_lactam__class_B_beta_lactamase,tetracycline__tetR,aminoglycoside__aac_6___31,polymyxin__mcr_3,polymyxin__icr_Mo,beta_lactam__OXA_209,tetracycline__tet41,beta_lactam__OXA_12,multidrug__sdeY,aminoglycoside__aph_3____I,unclassified__cob_I_alamin_adenolsyltransferase,chloramphenicol__chloramphenicol_exporter,tetracycline__tetV,vancomycin__vanC,beta_lactam__OXA_2,trimethoprim__dfrB6,beta_lactam__penA,tetracycline__tetG,multidrug__mdtE,multidrug__oprJ,beta_lactam__OXA_21,beta_lactam__PBP_1A,beta_lactam__TEM_1,macrolide_lincosamide_streptogramin__ereA,multidrug__mdtD,multidrug__mdtL,multidrug__bicyclomycin_multidrug_efflux_protein_bcr,beta_lactam__THIN_B,vancomycin__vanA,multidrug__mdtG,multidrug__adeC,beta_lactam__TEM_117,unclassified__DNA_binding_protein_H_NS,multidrug__emrD,beta_lactam__FEZ_1,beta_lactam__OXA_60,beta_lactam__OXA_3,aminoglycoside__aadE,tetracycline__tetX2,fosfomycin__fosA,multidrug__pmrA,aminoglycoside__ant_2____I,beta_lactam__OXA_119,multidrug__smeF,beta_lactam__ampC,tetracycline__tetQ,beta_lactam__OXA_53,macrolide_lincosamide_streptogramin__ermF,macrolide_lincosamide_streptogramin__lsa,multidrug__abeS,beta_lactam__OXA_205,chloramphenicol__cmlA,trimethoprim__dfrB2,macrolide_lincosamide_streptogramin__mefA,macrolide_lincosamide_streptogramin__mphA,tetracycline__tet34,trimethoprim__dfrA1,tetracycline__tetW,unclassified__rpsD__ramA_or_sud2_,trimethoprim__dfrB3,tetracycline__tet36,beta_lactam__OXA_10,beta_lactam__OXA_226,tetracycline__tetO,vancomycin__vanX,multidrug__emrK,beta_lactam__OXA_34,beta_lactam__TEM_157,beta_lactam__OXA_29,macrolide_lincosamide_streptogramin__vatB,beta_lactam__VEB_1,beta_lactam__OXA_1,beta_lactam__OXA_118,tetracycline__tetE,beta_lactam__TEM_187,tetracycline__tet43,tetracycline__otrA,beta_lactam__JOHN_1,aminoglycoside__aac_3__IIIa,beta_lactam__GES_15,beta_lactam__OXA_20,beta_lactam__TEM_91,unclassified__sdiA,beta_lactam__TEM_205,beta_lactam__LCR_1,multidrug__mdtN,beta_lactam__AER_1,macrolide_lincosamide_streptogramin__vatG,tetracycline__tetX3,multidrug__opcM,trimethoprim__dfrA22,multidrug__adeA,beta_lactam__OXA_129,multidrug__mexG,Integrase,IS,ist,Transposase,Plasmid,Ag,Al,As,Au,Cd,Co,Cr,Cu,Fe,Hg,Ni,Pb,Se,Te,V,W,Zn,Multi_metals,ARGrankI,ARGrankII
1.344392274,0.156347201,0.318758763,0.108339475,0.054357662,0.267171728,0,0.263241435,0.185636577,0.146128036,0,0.014240439,0.166331422,0.014240439,0,0,0,0,0.849214606,0.140926842,0.386201605,0.255272505,0.797036595,0.30820858,0.054357662,0.041392685,0.28254659,0.467361417,0,0.06069784,0.194976603,0,0.096910013,0.156347201,0.108339475,0.151267675,0.091080469,0.135662602,0.176091259,0.194976603,0,0.146128036,0.156347201,0.06694679,0,0,0.119475841,0.028028724,0.041392685,0.014240439,0.047923552,0,0.054357662,0.014240439,0.034762106,0,0.007178585,0,0,0,0.007178585,0,0,0,0,0,0,0.007178585,0,0,0.151267675,0,0.014240439,0,0,0,0.007178585,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0,0.021189299,0,0.06694679,0.014240439,0,0,0,0,0,0,0.007178585,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091080469,0,0.113943352,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0.028028724,0,0.007178585,0,0.520701826,0.021189299,0.230448921,0,1.123851641,0.491361694,0,0.431363764,0.431363764,0.745595216,0.897627091,0.630088715,0.176091259,0.392110465,0.491361694,0.014240439,0.329058719,0,0.594760753,2.23578087,0,0
1.155841914,0.124938736,0.278753601,0.06694679,0.047923552,0.243038049,0,0.22184875,0.041392685,0.047923552,0,0,0.108339475,0,0,0,0,0,0.847161201,0.119475841,0.263241435,0.255272505,0.531478917,0.140926842,0.007178585,0.028028724,0.176091259,0.274927193,0,0.06069784,0.096910013,0,0.073107098,0.194976603,0.041392685,0.073107098,0.054357662,0.028028724,0.130333768,0.041392685,0,0.06069784,0.054357662,0.028028724,0,0,0.054357662,0,0.08517161,0.021189299,0.021189299,0,0.08517161,0,0,0.007178585,0,0,0,0,0,0,0,0,0,0.007178585,0,0.007178585,0,0,0.073107098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007178585,0,0.028028724,0,0,0,0,0,0.014240439,0.021189299,0,0.014240439,0,0,0,0,0,0,0,0.028028724,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0.007178585,0,0,0.014240439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0.047923552,0,0.014240439,0,0,0,0,0.014240439,0,0,0,0,0,0.007178585,0,0,0,0.007178585,0,0.06069784,0,0.568201724,0.028028723,0.213074825,0.014240439,1.012837225,0.431363764,0,0.278753601,0.301029995,0.748188027,0.917330426,0.572096768,0.054357663,0.30820858,0.452297671,0,0.166331422,0.028028723,0.403692338,2.185542155,0,0
2.108113809,0.645094624,0.958245252,0.33243846,0.318758763,0.892094603,0,0.921686475,0.67516709,0.525044807,0.007178585,0,0.791222659,0.06069784,0,0.047923552,0,0,1.185636577,0.619788758,1.159366642,0.954242509,1.60404596,0.907590488,0.311753861,0.297395711,0.907590488,1.214402267,0,0.318758763,0.765916794,0,0.380211242,0.614545703,0.034762106,0.670555069,0.400825697,0.58546073,0.653212514,0.522878745,0,0.541995036,0.544068044,0.342422681,0.014240439,0.007178585,0.53571597,0.22184875,0.403692338,0,0.190331698,0,0.267171728,0.041392685,0.06694679,0.054357662,0.034762106,0,0.021189299,0,0.028028724,0,0,0,0.014240439,0,0.007178585,0.119475841,0.014240439,0,0.687231601,0.007178585,0,0,0,0,0.073107098,0,0.041392685,0.034762106,0.007178585,0,0.047923552,0.007178585,0,0,0,0.047923552,0,0.096910013,0,0,0,0,0.130333768,0.014240439,0.073107098,0,0.271066772,0.047923552,0,0.014240439,0.021189299,0,0,0.028028724,0.185636577,0,0,0,0,0,0,0,0,0,0,0.014240439,0.140926842,0,0.007178585,0,0,0,0.054357662,0,0.06694679,0,0.034762106,0.007178585,0,0.028028724,0,0,0,0,0,0.007178585,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0.014240439,0,0.021189299,0.007178585,0,0,0.007178585,0,0,0,0,0,0,0,0.028028724,0,0,0,0,0,0.007178585,0,0,0,0,0,0,0,0,0.007178585,0,0,0,0.238882089,0,0.423245874,0,0,0,0,0,0,0,0,0.047923552,0,0.054357662,0,0.007178585,0,0.259275248,0.014240439,0.267171728,0,1.371067862,0.166331422,1.034762106,0.028028724,1.836535092,1.173186268,0.113943352,0.185636577,1.227029262,1.496006599,1.447674741,1.50242712,0.812913357,0.932811869,1.295200452,0.028028724,1.036096345,0.113943352,1.339120045,2.596303802,0.014240439,0.021189299
1.598425707,0.708987125,0.84509804,1.146644746,0.386201605,0.472268752,0.548184611,1.226599905,0.034762106,0.274927193,0.079181246,0.034762106,0.156347201,0,0.014240439,0.007178585,0,0,0.507406059,0.649983544,0.624969271,0.829303773,0.67669361,0.659599312,0.204119983,0.234685974,0.537819095,0.826074803,0.047923552,0.079181246,0.156347201,0.548184611,0.041392685,0.124938736,0.096910013,0.420505837,0.345700391,0.028028724,0.021189299,0,0.028028724,0.007178585,0.021189299,0.014240439,0.108339475,0.079181246,0,0,0.021189299,0.014240439,0.293730757,0.322219295,0.034762106,0.124938736,0.014240439,0.028028724,0.028028724,0.06694679,0,0.007178585,0.204119983,0,0,0,0,0.185636577,0.342422681,0.047923552,0,0.230448921,0.007178585,0,0,0.034762106,0.021189299,0,0,0,0.22184875,0.014240439,1.079784014,0.047923552,0,0,0,0,0,0,0.079181246,0.151267675,0.041392685,0,0,0.007178585,0.091080469,0.247154615,0,0.007178585,0,0,0,0.034762106,0.102662342,0.255272505,0,0,0,0,0,0,0,0,0,0,0,0,0.007178585,0,0.073107098,0,0,0,0,0,0,0.301029996,0,0,0,0.594760753,0,0.161368002,0.251232527,0.102662342,0,0,0.243038049,0,0.799340549,0.028028724,0.329058719,0,0,0,0,0,0.014240439,0,0,0,0,0,0.054357662,0,0.021189299,0,0,0,0,0,0,0,0,0,0.034762106,0,0,0,0,0,0,0,0.146128036,0,0.028028724,0,0,0,0,0,0,0.166331422,0.014240439,0,0,0,0,0,0.247154615,0,0.389166084,0,0.230448921,0,0,0,0,0,0,0,0,0,0.781755375,0,1.483587297,0.259275248,0.808436054,0,1.728894622,0.329058719,0.315270435,0,1.446640706,1.505149978,2.110421346,0.602059991,1.864115369,0.014240439,1.118374967,0.361727836,0.278753601,0.271066772,1.137775961,2.275618439,0,0.034762106
1.292625213,0.720159303,1.283301229,0.412180448,0.28254659,0.361727836,0.286306739,0.397940009,0.079181246,0.156347201,0.041392685,0.073107098,0.054357662,0.102662342,0.014240439,0.021189299,0,0,0.479527325,0.69019608,0.600246651,1.258876629,0.423245874,0.311753861,0.135662602,0.213074825,0.339120045,0.718778398,0.08517161,0.108339475,0.096910013,0.274927193,0.06069784,0.217483944,0.311753861,0.217483944,0.156347201,0.079181246,0.034762106,0,0,0.041392685,0.047923552,0.034762106,0.007178585,0.041392685,0.007178585,0.041392685,0.034762106,0,0.108339475,0.06069784,0.091080469,0.130333768,0.06069784,0.034762106,0.014240439,0,0.014240439,0.014240439,0.028028724,0,0.014240439,0,0,0.06069784,0.034762106,0.021189299,0.021189299,0.034762106,0,0,0.047923552,0,0.014240439,0,0.041392685,0,0.156347201,0.028028724,0.267171728,0.007178585,0,0.041392685,0.028028724,0,0,0,0,0.073107098,0.06694679,0,0,0.007178585,0,0.014240439,0.014240439,0,0,0.102662342,0,0.021189299,0,0,0,0,0,0,0,0,0,0.021189299,0,0,0,0,0.054357662,0.021189299,0.054357662,0,0,0,0,0.007178585,0,0.021189299,0,0,0.007178585,0.140926842,0,0.079181246,0.007178585,0.014240439,0,0,0.054357662,0,0.073107098,0.034762106,0.108339475,0,0,0,0,0.007178585,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0,0,0,0,0,0.007178585,0,0,0,0,0,0,0.021189299,0,0.007178585,0,0,0,0,0,0,0,0,0.021189299,0,0,0,0,0.007178585,0,0.041392685,0,0.014240439,0,0,0.021189299,0,0,0,0,0,0,0.355387658,0,1.03809005,0.243038049,0.765916794,0,1.939519253,0.278753601,0.380211242,0,1.775974331,1.72916479,2.492387844,0.656417654,1.746115018,0.054357662,1.387389826,0.293730757,0.230448921,0.278753601,0.871183608,2.349536537,0.007178585,0.007178585
1.355706875,0.609238576,1.002166062,0.721535832,0.274927193,0.436692598,0.589204671,0.694605199,0.113943352,0.108339475,0.06694679,0.014240439,0.079181246,0.079181246,0,0.007178585,0,0.007178585,0.552262523,0.533602611,0.417748402,0.934498451,0.493690356,0.335792102,0.108339475,0.161368002,0.383216752,0.661181443,0.247154615,0.119475841,0.190331698,0.581684232,0.113943352,0.329058719,0.389166084,0.204119983,0.22184875,0.108339475,0.054357662,0.021189299,0.041392685,0.007178585,0.041392685,0.007178585,0.007178585,0.06694679,0,0.073107098,0.091080469,0.034762106,0.08517161,0.034762106,0.034762106,0.124938736,0.091080469,0.041392685,0.014240439,0.014240439,0.014240439,0,0.054357662,0,0,0,0,0.113943352,0.135662602,0,0.034762106,0.06694679,0.047923552,0.007178585,0.014240439,0,0,0,0,0,0.380211242,0.021189299,0.589204671,0,0,0,0,0,0,0,0.007178585,0.06694679,0.034762106,0.014240439,0.007178585,0.007178585,0,0.034762106,0,0,0.007178585,0.079181246,0.007178585,0.007178585,0.079181246,0.054357662,0.007178585,0.073107098,0,0,0,0,0,0.028028724,0,0,0,0,0,0.047923552,0.028028724,0,0,0,0,0.190331698,0.014240439,0.079181246,0,0,0.007178585,0.329058719,0,0.124938736,0.156347201,0,0,0,0.014240439,0,0.263241435,0.007178585,0.041392685,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0.014240439,0.007178585,0,0,0.021189299,0,0,0,0,0,0,0,0.06069784,0,0,0,0,0,0,0,0,0.034762106,0,0,0,0.021189299,0,0,0.079181246,0,0.079181246,0,0.041392685,0,0,0,0,0,0,0,0.014240439,0,0.457377197,0,1.138302698,0.315270435,0.630088715,0.041392685,1.754603129,0.166331422,0.452297671,0,1.317366792,1.62324929,2.54499768,0.782950133,0.656417654,0.041392685,1.260866072,0.194976603,0.322219295,0.204119983,0.91204483,2.400825697,0.034762106,0.007178585
2.675701982,1.637823161,1.12926011,2.317087862,1.57921178,1.554892779,1.324968003,2.493225621,0.151267675,1.440909082,1.170750511,0.176091259,0.527200119,0.577874607,0,0.079181246,0,0,0.641804498,1.439069405,1.311047116,1.120025233,1.627024296,1.690491418,0.274927193,1.00788996,1.620309599,1.548184611,0.007178585,0.764674177,0.502882117,1.294098647,0.56427143,1.050508646,0.108339475,1.409087369,1.3232521,0.151267675,0.420505837,0,0,0.079181246,0.014240439,0.208620484,0,1.170750511,0.243038049,0.467361417,0.638489257,0.959836076,1.520046617,1.198198729,0.047923552,0,0.028028724,0.718778398,0.079181246,0.33243846,0.348953548,0.489020478,1.167809453,0,0,0.079181246,0.259275248,1.021189299,1.129797271,0,0.124938736,0.903993826,0,0,0.166331422,0,0,0,0.259275248,0,1.094005022,0.007178585,2.26927939,0.190331698,0,0.108339475,0.014240439,0,0.255272505,0,0,0.91204483,0,0,0.355387658,0.073107098,0.102662342,0.763427994,0.56427143,0,0,0.472268752,0,0,1.163856803,1.303915684,0,0.007178585,0,0,0,0,0,0.352182518,0,0,0,0,0,0.887429741,0.484299839,0.047923552,0,0,0,0.459894853,0,1.191264662,0,0,0.744292983,1.903270905,0,0.925140128,1.034762106,0.703291378,0,0,0.988261597,0,1.992921533,0.721535832,1.245923737,0,0,0,0.091080469,0.286306739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636822098,0,0,0.693140461,0,0,0,0,0,0,0,0.831443159,0,0.491361694,0,0,0,0,0,0,0.486666573,0.358569317,0,0,0.383216752,0,0,0.994170456,0,1.354108439,0,1.201852121,0,0,0.259275248,0,0,0,0,0,0,1.73239376,0,2.6189193,1.01911629,1.422699248,0,2.187050451,0.643452676,1.38975656,0,1.886490725,2.457982766,2.475622769,1.816903839,2.446122764,0.73506635,1.540329475,1.425968732,0.527200119,0,2.371498863,3.145056489,0.493690356,0.669006781
1.637156042,0.910268572,1.188459736,1.015639134,0.395035018,0.568201724,0.185636577,1.080987047,0.166331422,0.352182518,0.135662602,0.161368002,0.113943352,0.176091259,0.007178585,0.041392685,0.007178585,0,0.53571597,0.791222659,0.78055732,1.176573541,0.742986833,0.575957189,0.146128036,0.213074825,0.636822098,0.877946952,0.185636577,0.151267675,0.124938736,0.176091259,0.096910013,0.325652471,0.151267675,0.412180448,0.486666573,0.047923552,0.102662342,0.034762106,0.06069784,0.021189299,0.007178585,0.102662342,0.021189299,0.135662602,0.034762106,0.06069784,0.166331422,0.06694679,0.251232527,0.194976603,0.047923552,0.021189299,0.054357662,0.161368002,0.028028724,0.041392685,0,0.014240439,0.28254659,0.021189299,0,0,0,0.311753861,0.255272505,0.014240439,0.007178585,0.208620484,0.021189299,0.096910013,0.130333768,0,0,0,0.007178585,0.014240439,0.176091259,0.021189299,0.917330426,0.096910013,0,0.007178585,0.041392685,0,0.007178585,0,0.028028724,0.171238756,0.028028724,0.021189299,0.007178585,0.014240439,0.028028724,0.161368002,0.047923552,0,0,0.176091259,0,0.047923552,0.251232527,0.22184875,0,0,0.007178585,0,0,0,0,0.014240439,0,0,0,0,0.014240439,0.041392685,0.06694679,0,0,0,0,0.041392685,0,0.190331698,0,0,0.007178585,0.486666573,0,0.30820858,0.243038049,0.185636577,0,0,0.234685974,0,0.609238576,0.021189299,0.113943352,0,0,0,0,0.007178585,0.007178585,0,0,0,0.014240439,0,0.028028724,0,0.028028724,0.028028724,0,0,0,0,0,0,0.041392685,0.007178585,0.079181246,0,0,0,0,0,0,0.113943352,0.130333768,0,0.028028724,0,0,0,0,0,0,0.166331422,0,0.028028724,0.028028724,0.06069784,0,0,0.213074825,0,0.355387658,0,0.135662602,0,0,0,0,0,0,0,0.034762106,0,0.78055732,0,1.450762156,0.389166084,0.797036594,0.113943352,1.862926063,0.166331422,0.420505837,0,1.844891184,1.508305219,2.153408317,1.005752329,2.310055738,0.238882089,1.416640507,0.431363764,0.293730757,0.342422681,1.182794946,2.389845062,0.096910013,0
1.184691431,0.664328519,1.14561071,0.507406059,0.208620484,0.325652471,0.079181246,0.457377197,0.119475841,0.130333768,0.054357662,0.034762106,0.151267675,0.014240439,0.007178585,0,0,0,0.481920138,0.56427143,0.342422681,1.070653451,0.367976785,0.274927193,0.091080469,0.096910013,0.537819095,0.638489257,0.271066772,0.073107098,0.021189299,0.073107098,0.079181246,0.171238756,0.507406059,0.213074825,0.034762106,0.091080469,0.06694679,0.007178585,0.06694679,0.007178585,0.028028724,0.047923552,0.014240439,0.054357662,0,0.021189299,0,0.041392685,0.08517161,0.021189299,0.007178585,0.014240439,0.034762106,0.047923552,0.007178585,0.007178585,0.028028724,0.028028724,0.021189299,0,0,0,0,0.06069784,0.028028724,0,0.014240439,0.028028724,0,0,0.034762106,0,0.007178585,0,0.007178585,0,0.007178585,0,0.278753601,0.034762106,0,0.007178585,0,0,0,0,0,0.047923552,0.021189299,0,0.007178585,0,0.054357662,0.021189299,0,0.021189299,0,0.014240439,0,0.014240439,0.124938736,0.073107098,0,0,0,0,0,0,0,0.007178585,0,0,0,0,0.014240439,0,0.108339475,0,0,0,0,0,0,0.028028724,0,0,0,0.135662602,0,0,0.021189299,0,0,0.007178585,0,0,0.208620484,0,0.021189299,0,0,0,0,0,0,0,0,0,0,0,0.034762106,0,0.014240439,0,0,0,0,0,0,0,0,0,0.034762106,0,0,0,0,0,0.007178585,0.007178585,0,0,0.007178585,0,0,0,0,0,0,0.034762106,0,0,0,0,0,0,0.06069784,0,0.054357662,0,0,0,0,0,0,0,0,0,0,0,0.342422681,0,0.947760382,0.124938737,0.342422681,0.028028724,1.829089253,0.091080469,0.452297671,0,1.456366033,1.443002072,2.577261954,0.740362689,1.671789738,0.014240439,1.378397901,0.091080469,0.054357662,0.335792102,0.910268572,2.418605081,0.014240439,0.007178585
1.118925753,0.462397998,0.784141614,0.255272505,0.161368002,0.217483944,0.041392685,0.318758763,0.079181246,0.102662342,0.028028724,0.073107098,0.06694679,0.028028724,0,0.034762106,0,0,0.311753861,0.409369471,0.516314976,0.759667845,0.45484486,0.345700391,0.166331422,0.113943352,0.217483944,0.414973348,0.130333768,0.102662342,0.135662602,0.028028724,0.091080469,0.06694679,0.124938736,0.171238756,0.041392685,0.047923552,0.028028724,0.034762106,0.007178585,0.034762106,0.034762106,0.028028724,0.041392685,0.028028724,0.021189299,0,0.014240439,0,0.041392685,0.014240439,0.021189299,0.047923552,0.034762106,0.014240439,0.007178585,0,0.007178585,0,0.06069784,0,0,0,0,0.028028724,0,0.014240439,0.007178585,0.028028724,0.007178585,0,0.047923552,0.007178585,0.021189299,0,0,0.007178585,0.014240439,0.028028724,0.102662342,0,0.007178585,0,0.021189299,0,0,0,0,0,0,0,0.021189299,0.028028724,0.007178585,0.041392685,0,0,0.007178585,0.028028724,0,0,0,0,0,0.034762106,0.007178585,0,0,0,0,0.014240439,0.041392685,0,0,0,0,0.014240439,0.034762106,0,0,0,0,0.034762106,0,0.014240439,0,0,0,0.034762106,0,0.028028724,0,0.028028724,0,0,0.007178585,0,0.151267675,0,0,0,0,0,0.007178585,0,0,0,0,0,0,0,0,0,0,0.007178585,0,0,0.014240439,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0.007178585,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0.028028724,0,0,0.014240439,0,0.021189299,0,0.014240439,0,0,0,0,0,0,0,0,0.007178585,0.217483944,0,0.791222659,0.034762107,0.976197085,0,1.580924976,0.204119983,0.176091259,0,1.682445938,1.286306739,2.182794946,0.579783597,2.402862958,0.124938736,1.343080205,0.146128036,0.238882089,0.204119982,0.696065014,2.182224381,0.007178585,0
1.088726564,0.383216752,0.946124619,0.33243846,0.135662602,0.278753601,0.034762106,0.301029996,0.135662602,0.047923552,0.007178585,0.014240439,0.041392685,0.028028724,0.007178585,0.028028724,0,0,0.335792102,0.361727836,0.45484486,0.904895788,0.339120045,0.30463412,0.06694679,0.113943352,0.315270435,0.541995036,0.204119983,0.06069784,0.073107098,0.028028724,0.054357662,0.151267675,0.255272505,0.171238756,0.034762106,0.130333768,0,0.073107098,0.021189299,0.007178585,0,0.047923552,0.014240439,0.007178585,0,0.021189299,0.014240439,0.014240439,0.034762106,0.028028724,0,0.014240439,0.007178585,0.014240439,0.014240439,0,0,0.021189299,0.073107098,0,0.007178585,0,0,0.021189299,0.034762106,0,0.007178585,0,0.007178585,0,0.014240439,0,0.007178585,0.007178585,0,0,0.014240439,0.021189299,0.124938736,0,0,0.034762106,0,0.007178585,0,0,0,0,0,0,0.021189299,0.028028724,0.007178585,0.007178585,0,0.007178585,0,0.028028724,0,0,0.021189299,0.007178585,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0,0.014240439,0.028028724,0,0,0,0,0,0,0.014240439,0,0,0,0.091080469,0,0,0.021189299,0.054357662,0,0,0,0,0.08517161,0,0.014240439,0,0,0,0,0,0,0,0,0,0,0,0.028028724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0,0.028028724,0,0.041392685,0,0.014240439,0,0,0,0,0,0,0,0,0.014240439,0.161368002,0,0.53571597,0.06694679,1.056904851,0,1.597329464,0.041392685,0.230448921,0,1.820748637,1.405403283,2.471633926,0.431363764,2.57856281,0,1.534026106,0.124938736,0.156347201,0.380211242,0.892094603,2.313726649,0,0.007178585
1.426240081,0.575957189,1.01494035,0.935339293,0.425968732,0.386201605,0.047923552,0.997823081,0.156347201,0.271066772,0.230448921,0.140926842,0.190331698,0.073107098,0.021189299,0.014240439,0,0,0.474701781,0.459894853,0.386201605,0.938686473,0.560305243,0.520701826,0.208620484,0.30463412,0.554287209,0.685741739,0.230448921,0.079181246,0.096910013,0.047923552,0.113943352,0.156347201,0.425968732,0.301029996,0.30463412,0.135662602,0.041392685,0.034762106,0.021189299,0,0.021189299,0.06694679,0.007178585,0.230448921,0.021189299,0.034762106,0.08517161,0.06694679,0.102662342,0.161368002,0.034762106,0.014240439,0.014240439,0.119475841,0.021189299,0.021189299,0.007178585,0.028028724,0.176091259,0,0.021189299,0,0,0.119475841,0.238882089,0.007178585,0.007178585,0.102662342,0.06694679,0.034762106,0.119475841,0,0,0,0,0.007178585,0.130333768,0.041392685,0.808436054,0.014240439,0,0.06694679,0.028028724,0,0,0,0.014240439,0.146128036,0,0,0.041392685,0.014240439,0.054357662,0.08517161,0.034762106,0,0,0.073107098,0,0.08517161,0.185636577,0.166331422,0,0,0.014240439,0,0.007178585,0,0,0,0,0,0,0,0.028028724,0.028028724,0.08517161,0,0,0,0,0,0,0.238882089,0,0,0.021189299,0.397940009,0,0.146128036,0.161368002,0.171238756,0,0.007178585,0.079181246,0,0.53571597,0.007178585,0.06694679,0,0,0,0,0,0,0,0,0,0,0,0.014240439,0,0.007178585,0,0,0,0,0,0,0,0,0,0.06069784,0,0,0,0,0,0.028028724,0.021189299,0.091080469,0,0,0,0,0,0,0,0,0.130333768,0,0,0,0.06694679,0.007178585,0,0.113943352,0,0.342422681,0,0.079181246,0,0,0,0,0,0,0,0,0,0.459894853,0,1.245923737,0.09108047,0.973127854,0.014240439,1.657693116,0.156347201,0.669006781,0.014240439,1.465878339,1.730782276,2.711568231,0.74036269,1.710681384,0.166331422,1.504244254,0.367976785,0.185636577,0.22184875,1.158362492,2.441747489,0.021189299,0.091080469
