Pseudomonas,Microcystis,Candidatus_Planktophila,Paenibacillus,Candidatus_Nanopelagicus,Limnohabitans,Streptomyces,Polynucleobacter,Synechococcus,Candidatus_Fonsibacter,Flavobacterium,Acidovorax,Candidatus_Methylopumilus,Halorubrum,Marinobacter,Hydrogenophaga,Acinetobacter,Salmonella,Variovorax,Bacillus,Cyanobium,Burkholderia,Rhodoferax,Mycolicibacterium,Dolichospermum,Comamonas,Anabaena,Cupriavidus,Starkeya,Bradyrhizobium,Escherichia,Sphingomonas,Mycobacterium,Diaphorobacter,Aeromonas,Psychroflexus,Shewanella
0.044758196,2.08E-05,0.000184013,0.006548008,4.57E-05,0.003183883,0.001199644,0.177267232,0.000108218,1.69E-05,0.044027132,0.003238631,0.001022565,2.34E-05,5.59E-05,0.001463041,0.00149078,0.153882236,0.00215195,0.011346462,7.85E-06,0.200399962,0.005141296,0.002759406,1.41E-05,0.00158154,0.000602651,0.002466202,0.000937585,0.00052862,0.048840124,0.001199036,0.000755032,0.001276412,0.016796353,6.24E-05,0.012546167
0.053156558,0.00018611,0.01366136,0.030792341,0.006688882,0.000396592,0.012057269,0.009265619,0.001865531,0.000702344,0.046753488,0.001823435,0.002244398,0.000139582,0.000496293,0.000615935,0.008496807,0.013512915,0.001132169,0.019306696,4.43E-05,0.014953052,0.000529527,0.002018407,0.000139582,0.000398807,0.00022156,0.00658918,0.000990371,0.002578953,0.077517027,0.002098169,0.001765829,0.000381082,0.005671924,9.08E-05,0.061225756
0.090102272,0.000541179,0.01273496,0.028849764,0.003185466,0.003922085,0.045210462,0.022398638,0.002702176,0.000432837,0.000997383,0.01629325,0.007071968,0.000709003,0.001103601,0.011612771,0.002318199,0.015392525,0.017404286,0.004258795,0.000790259,0.01711803,0.006982745,0.008862797,5.68E-05,0.007369378,0.000139145,0.016784506,0.02234606,0.024073158,0.004652331,0.011106113,0.007226515,0.006687992,0.002640039,1.91E-05,0.001321347
0.079833593,0.000218696,0.013860912,0.024082096,0.00377727,0.004166275,0.026051503,0.027626191,0.002306596,0.001871109,0.001423049,0.02149851,0.021556804,0.000369193,0.000991752,0.012660369,0.018102244,0.009611578,0.015977006,0.005694099,0.000723145,0.017133352,0.007640647,0.005351196,9.79E-05,0.014077703,0.000163451,0.015544567,0.012300702,0.013773662,0.002763038,0.012022188,0.004504606,0.008201865,0.002291737,1.98E-05,0.00138952
0.081495297,0.000556268,0.024607974,0.025649498,0.006312759,0.004814582,0.026762528,0.035816191,0.002512578,0.001018839,0.001439986,0.01944671,0.018141846,0.000411777,0.001128811,0.012316809,0.006917356,0.014144407,0.016036114,0.006196377,0.000700267,0.017743385,0.00772858,0.005466028,7.40E-05,0.009762807,0.000241148,0.016579068,0.015350148,0.017451936,0.003569882,0.013569892,0.004735186,0.007508637,0.00240951,3.16E-05,0.001728476
0.065972814,0.000118813,0.012106299,0.021060696,0.003053219,0.00408859,0.027205028,0.036057191,0.001637331,0.000348939,0.001042476,0.017384203,0.010698305,0.000374991,0.000893664,0.009664513,0.012654181,0.008552565,0.012519578,0.003447157,0.000361176,0.012589445,0.005898021,0.008196521,9.00E-05,0.013714814,0.000172891,0.014270591,0.010322129,0.015888185,0.002498232,0.070350739,0.005060409,0.005728683,0.002151266,1.70E-05,0.001295102
0.082829176,0.000280386,0.007518206,0.035548402,0.001861504,0.002967577,0.047084826,0.019904166,0.002463527,0.000235911,0.001042906,0.014484019,0.007076679,0.000788303,0.001055153,0.00915669,0.004848418,0.007757984,0.014271957,0.006044086,0.000669703,0.017096441,0.005861029,0.011475835,0.0001186,0.007844356,0.000256537,0.014788254,0.017662369,0.019870004,0.003275679,0.023100564,0.008080911,0.005183591,0.002812882,2.06E-05,0.001316846
0.074177347,0.000128707,0.037484275,0.02838,0.008094392,0.004801279,0.034604314,0.022808498,0.028755629,5.25E-05,0.00180633,0.016995722,0.011042136,0.000523299,0.00099092,0.011554945,0.015895059,0.020666886,0.019100619,0.006424435,0.013046973,0.014695143,0.007385498,0.006929174,0.0001396,0.030306564,0.000117813,0.018254545,0.015939844,0.016407061,0.00400927,0.010169836,0.006287255,0.007043356,0.002716959,2.38E-05,0.001582405
0.074523587,0.000234309,0.010565334,0.034146802,0.002165472,0.001599854,0.051143675,0.006988338,0.025962353,1.95E-05,0.001409005,0.010138916,0.003255136,0.00069159,0.00101534,0.007159031,0.010851292,0.023374243,0.011392975,0.004834204,0.012705611,0.016189387,0.004269216,0.010009794,0.000129122,0.016736739,0.000210374,0.021986023,0.013892274,0.016215842,0.003226162,0.010196864,0.008741249,0.004642096,0.002822419,2.20E-05,0.001175326
0.035036724,0.000158011,0.000103315,0.057983018,9.20E-05,6.77E-05,0.002252377,0.001015784,0.001013469,0.000143252,0.003433986,0.005447032,0.000620467,6.37E-06,0.000452038,0.000779636,0.014099136,0.004033327,0.000697447,0.011947758,4.86E-05,0.001572873,0.000481267,0.0002593,0.000109392,0.00053741,0.000684713,0.001080319,0.001176399,0.001123439,0.007906328,0.000982792,0.000217627,0.000301552,0.001531489,0.000329913,0.003248772
0.053747805,0.000134413,0.000169404,0.08923161,0.000153297,0.000157185,0.005575344,0.000724273,0.002117276,3.55E-05,0.002330003,0.001884553,0.000367691,2.06E-05,0.001148616,0.001011427,0.00650679,0.004682778,0.001988417,0.009086733,0.000145521,0.003564155,0.001373008,0.000755376,7.83E-05,0.000457114,6.22E-05,0.002160043,0.002112832,0.001888441,0.009391106,0.001155281,0.000736492,0.000316592,0.002305564,0.000183845,0.003449182
0.014503997,4.02E-06,7.71E-07,0.000385893,3.30E-07,0.000885748,0.004543364,7.63E-05,0.000157695,0,8.60E-05,0.015086583,1.71E-06,5.34E-05,0.000148827,0.12922137,8.01E-05,0.000142052,0.012434626,0.000120626,2.37E-05,0.001896805,0.004736145,0.001037825,1.10E-07,0.005203282,1.13E-05,0.002878283,0.000963742,0.002515027,0.000405392,0.006576272,0.000752178,0.004506405,0.000247146,5.51E-08,5.03E-05
0.121996388,0.001534563,0.00370803,0.014841486,0.000531853,0.001008593,0.01700133,0.000992415,0.112012093,6.56E-05,0.00016348,0.003588052,0.000260547,0.000173698,0.000307067,0.001392601,0.002025391,0.001912843,0.002359627,0.10323989,0.034275128,0.002997835,0.000766004,0.012703161,1.06E-05,0.001202416,3.66E-05,0.002328897,0.006563594,0.003360867,0.001000465,0.005546796,0.00505086,0.000812989,0.000956731,2.48E-06,0.000238254
0.357217649,0.005983332,0.035364381,0.024635102,0.007820006,0.015054649,0.016191354,0.012559362,0.14727894,0.00078183,0.00564249,0.00683097,0.003624976,0.000189664,0.000493295,0.004387989,0.001185822,0.006489703,0.004742013,0.002901831,0.042390862,0.003505054,0.003001553,0.016207727,8.98E-05,0.003008463,0.000137676,0.003482516,0.006428041,0.003922442,0.002670811,0.002738214,0.006431975,0.002269371,0.005050217,1.95E-05,0.00746832
0.03672787,0.081028225,0.032024089,0.01327845,0.009088497,0.007116375,0.02202563,0.003091679,0.124316077,0.00029311,0.000524308,0.008030529,0.002067246,0.000239099,0.000521245,0.00401599,0.001610491,0.008734604,0.004882582,0.240733509,0.040654702,0.004810836,0.002416946,0.025624849,0.002407917,0.002698447,0.002099975,0.004023406,0.007123469,0.005112975,0.004508053,0.004693302,0.009366773,0.002442581,0.001461034,1.27E-05,0.000656514
0.063348882,0.018331305,0.011596597,0.023308904,0.002963004,0.006188264,0.052144713,0.002139047,0.164147933,0.000110942,0.000278308,0.010725116,0.000896753,0.000521331,0.000628935,0.007365709,0.000861468,0.007529261,0.009554664,0.067444351,0.061201252,0.007647991,0.00409833,0.031555313,0.000472218,0.00431481,0.000443926,0.007309602,0.00984982,0.007239827,0.003790935,0.005205523,0.024543569,0.003429818,0.002524164,4.93E-06,0.000723029
0.062033653,0.003645254,0.002263847,0.021147978,0.000555366,0.004311389,0.066774104,0.000563471,0.150761007,2.38E-05,0.00016531,0.013258708,0.000188781,0.000719831,0.000673396,0.009717469,0.000594372,0.007174842,0.013400209,0.003760245,0.062104572,0.009927357,0.00519653,0.029489274,7.35E-05,0.005258331,0.000142008,0.009592347,0.013035481,0.009396475,0.005921765,0.007208107,0.022956759,0.004246549,0.003216867,2.36E-06,0.00058424
0.077161079,0.000312912,0.016600823,0.01525115,0.001132208,0.019799461,0.041911965,0.009128092,0.005840973,3.33E-05,0.001809754,0.031420914,0.000820071,0.000357926,0.00061357,0.016461522,0.001975496,0.007472602,0.02195334,0.00726752,0.003936804,0.008538642,0.018356533,0.034067635,0.000127048,0.011243664,0.000184703,0.008635508,0.017090183,0.023635014,0.004018321,0.020815198,0.024713436,0.009403986,0.002361928,6.45E-06,0.000679222
0.041689788,0.001745281,0.089363967,0.036497195,0.029540691,0.015742127,0.017405567,0.008934667,0.005712917,0.038354259,0.063451571,0.013533745,0.033292745,0.000246854,0.000772501,0.008412347,0.004430072,0.006765542,0.008300564,0.015662282,0.003143235,0.007036349,0.007357061,0.00501028,0.000866319,0.005042883,0.001077909,0.004744795,0.003035445,0.003412047,0.003515181,0.003007499,0.004646985,0.00533831,0.001709351,0.000329361,0.002040042
0.027642533,0.426956784,0.027619373,0.023500318,0.039076054,0.001744618,0.011609124,0.002787517,0.011345375,0.064416051,0.002252068,0.004062018,0.047014118,0.000169035,0.000496734,0.002687272,0.001859727,0.012618147,0.004173325,0.006212803,0.006010584,0.004256978,0.001565559,0.00432957,0.011928873,0.002329499,0.011425571,0.003307411,0.002672408,0.002544162,0.00234056,0.002164958,0.003590518,0.001688619,0.001110651,4.29E-05,0.001052232
0.036154974,0.242427461,0.019991734,0.030134095,0.041327594,0.001646177,0.018557496,0.008580759,0.004653596,0.103754944,0.002428488,0.004688835,0.091781652,0.000279397,0.000607122,0.003295877,0.002610222,0.012211409,0.00459822,0.00854552,0.001604393,0.00551444,0.001851068,0.004842377,0.005304012,0.002453659,0.004545864,0.004420513,0.004725584,0.003916088,0.004166287,0.003540538,0.004437629,0.002963622,0.001547003,6.44E-05,0.001285226
0.038727473,0.223436176,0.005420776,0.037087685,0.012620864,0.001480447,0.016887802,0.003069897,0.055851909,0.017946907,0.0049812,0.006112048,0.020685041,0.00025566,0.000608034,0.004412011,0.001718667,0.008430028,0.005696651,0.004986749,0.018326234,0.005681192,0.002210564,0.00313292,0.082287111,0.002735359,0.068266263,0.004542021,0.004247913,0.003715982,0.001743242,0.003236769,0.002849911,0.002840794,0.001752755,7.73E-05,0.001036908
0.040218123,0.330504314,0.006115148,0.038304984,0.013401503,0.00166356,0.019289761,0.003002213,0.04987639,0.023553937,0.004932142,0.005290175,0.030733654,0.000305848,0.000593999,0.003846245,0.002014786,0.00714886,0.005020629,0.006435063,0.016157313,0.005610997,0.001876383,0.003577606,0.008633176,0.002237138,0.007570422,0.004547789,0.004282782,0.003980564,0.002860179,0.003378851,0.003146061,0.002557508,0.00192403,7.58E-05,0.001124468
0.019965447,0.024687811,0.001308117,0.017851865,0.002509436,0.001014282,0.008892021,0.00090099,0.011715352,0.00475809,0.001844966,0.004146731,0.003846593,0.000136409,0.000313512,0.003048578,0.00080088,0.001961697,0.00340011,0.003151363,0.00375508,0.002983239,0.001372691,0.001381671,0.317793805,0.001794529,0.266796746,0.002558345,0.001923869,0.001761477,0.000895832,0.001404788,0.001170179,0.00184382,0.000885897,2.31E-05,0.000512586
0.02056148,0.155832113,0.186180463,0.025137957,0.088143917,0.02541481,0.007744434,0.007898061,0.015894444,0.071319623,0.006366316,0.006968212,0.060871672,0.000104143,0.000503251,0.004308033,0.003129793,0.012389801,0.004051557,0.006875712,0.005459753,0.002948027,0.003334521,0.002357128,0.006161264,0.003633367,0.005414474,0.00243378,0.002298265,0.002054078,0.001428572,0.002966463,0.002217408,0.002716778,0.000991624,9.48E-05,0.001337043
0.00540003,0.820123218,0.02629854,0.005698255,0.016630169,0.004118653,0.001965154,0.001622977,0.007225621,0.010529104,0.00214257,0.002036833,0.013926012,2.23E-05,0.000115516,0.001210617,0.000609911,0.003267355,0.001114776,0.001516896,0.001436702,0.000780309,0.000900197,0.000438593,0.0030094,0.000996038,0.002445397,0.000665368,0.000675148,0.00051568,0.000388198,0.000502219,0.00041167,0.000750624,0.000240122,1.98E-05,0.000283498
0.031677206,0.005479398,0.138836959,0.027925616,0.089736598,0.029956676,0.012538859,0.011205763,0.049574647,0.075153094,0.01078582,0.010612118,0.09869951,0.000146774,0.000851046,0.00686635,0.003925778,0.010790187,0.006436703,0.007787266,0.011240455,0.00411161,0.005375564,0.002498068,0.000576664,0.005734372,0.000680982,0.003689484,0.003067696,0.002807627,0.002345229,0.002828491,0.00228288,0.004289922,0.001391562,0.000104319,0.001652844
0.01014606,0.001482787,0.043281718,0.010060248,0.023218608,0.011695471,0.002677047,0.004599021,0.003460192,0.002718799,0.005676023,0.004696737,0.026335908,2.47E-05,0.000203426,0.00308994,0.001356823,0.003450421,0.002922935,0.002556946,0.001588142,0.001517787,0.002371109,0.000534948,0.371942062,0.002291693,0.303374789,0.001348651,0.001227128,0.001071494,0.00187205,0.001301214,0.000488577,0.001517787,0.000377892,4.67E-05,0.00056213
0.025526596,0.000271545,0.23394812,0.02216018,0.059328098,0.033587113,0.0056765,0.05429008,0.001998353,0.007415012,0.020186601,0.013132478,0.12066001,6.20E-05,0.000575277,0.007765173,0.004517167,0.009322265,0.006953269,0.008129379,0.000510122,0.003582755,0.008525187,0.001257261,0.013422556,0.006524103,0.011588847,0.003159637,0.002065069,0.002240832,0.00189945,0.001917787,0.00124146,0.005168719,0.000867891,0.000169911,0.001789037
0.022182858,0.000689235,0.17599086,0.017136807,0.052648231,0.025791433,0.006562624,0.015487428,0.006463979,0.006535588,0.010999817,0.01120277,0.054906286,8.66E-05,0.00049907,0.006501976,0.002870749,0.00893613,0.006287697,0.00595541,0.003007573,0.003079364,0.005979889,0.001324764,0.14376157,0.005209911,0.114729653,0.002811196,0.002607148,0.002561479,0.001224293,0.003299123,0.00131289,0.00395913,0.000898399,8.07E-05,0.001266491
0.011254065,0.000670654,0.080609801,0.009987072,0.031610971,0.017545001,0.001841075,0.010130593,0.002103911,0.007306282,0.009183966,0.00748775,0.034759906,2.61E-05,0.000253107,0.003910444,0.001606455,0.004625613,0.003231398,0.002982062,0.000916463,0.001427055,0.004437699,0.000400519,0.340929251,0.003149056,0.26382232,0.001320266,0.000747401,0.000826094,0.000708358,0.000648153,0.000445521,0.002447509,0.000974236,5.05E-05,0.000648761
0.016783594,0.001262652,0.162493376,0.015359465,0.062797499,0.026882647,0.004210563,0.011844969,0.0081415,0.011720653,0.006447409,0.006790193,0.05523575,4.40E-05,0.000450602,0.004179068,0.002868922,0.007596578,0.003446006,0.005666688,0.004018091,0.002212683,0.003950267,0.000776222,0.160645141,0.00355899,0.143270964,0.00170109,0.001199995,0.001525948,0.001223991,0.001591605,0.000858377,0.002577964,0.000773223,7.15E-05,0.00120666
0.012926178,0.000763753,0.064765597,0.010436935,0.017296333,0.023719916,0.002080256,0.009370941,0.001879328,0.005319894,0.006926525,0.006521273,0.025715952,3.01E-05,0.000283676,0.003988562,0.001582181,0.002969319,0.003307784,0.002349216,0.00076013,0.001430268,0.003821254,0.000445324,0.366779258,0.003556821,0.275809482,0.001483245,0.00142008,0.001061126,0.000755376,0.001018111,0.000493094,0.002446227,0.000429816,4.43E-05,0.000633121
0.064743575,0.018055062,0.016853675,0.051900392,0.013189801,0.000916623,0.044810068,0.003259208,0.046152766,0.020982164,0.002986577,0.007124344,0.020962894,0.00061235,0.001003218,0.005691957,0.002786504,0.017016397,0.008932609,0.009279703,0.025534112,0.011577564,0.002931146,0.017141294,0.002329501,0.003689328,0.002812673,0.008487026,0.006399943,0.007315852,0.006779153,0.005668405,0.01454154,0.005459768,0.0023885,6.00E-05,0.001729046
0.006508606,0.857862251,0.010137284,0.006137354,0.003690842,0.001952923,0.002186203,0.002300558,0.000505043,0.006835713,0.003602486,0.001332495,0.006883721,2.53E-05,0.000169699,0.001040203,0.000797656,0.001646731,0.000965489,0.002686741,3.33E-05,0.000832343,0.000531814,0.000387856,0.000466238,0.000580079,0.000797978,0.000721012,0.000990973,0.000719854,0.001111313,0.000859435,0.000371575,0.000515726,0.000240294,4.39E-05,0.000315781
0.041565357,0.004987776,0.170677669,0.025771493,0.065551677,0.035171773,0.010167726,0.018148915,0.00760556,0.046336888,0.012685895,0.010812314,0.070627446,0.000135725,0.000747108,0.006830228,0.005058752,0.020785792,0.006626849,0.009725687,0.002139219,0.004251045,0.005500791,0.014673618,0.00045117,0.004973249,0.000812272,0.004087926,0.007681516,0.008069182,0.002298187,0.005266697,0.003975445,0.003826023,0.001233973,0.000154817,0.001751553
0.024395908,0.088804921,0.144919569,0.020983566,0.074937539,0.031570554,0.006041123,0.019632027,0.012633175,0.058656954,0.010282496,0.009816826,0.116365923,6.78E-05,0.000570415,0.00618119,0.00402295,0.016898094,0.00516987,0.007423518,0.002294247,0.003242232,0.0045686,0.002884555,0.010253264,0.004529219,0.00765209,0.002748143,0.003271463,0.003394478,0.001562248,0.002613354,0.002089628,0.003654311,0.000934994,0.000130729,0.001694194
0.016590841,0.541254558,0.063745786,0.015781834,0.025098947,0.008773877,0.006093467,0.004470178,0.003217455,0.003749685,0.007770414,0.008133871,0.016956133,7.48E-05,0.000296269,0.003826045,0.001475384,0.007928639,0.003404572,0.002989979,0.000504942,0.002391479,0.00216148,0.001590039,0.012419913,0.002266046,0.012249994,0.002153913,0.003467404,0.002117682,0.000756954,0.002471279,0.001313032,0.001957623,0.000687243,7.20E-05,0.000709257
0.004623775,0.889623151,0.009302538,0.005089884,0.004649471,0.002193125,0.00130089,0.000829848,0.001101599,0.000774449,0.002127757,0.001805438,0.004439182,1.61E-05,7.90E-05,0.001057403,0.000424482,0.002176372,0.000929853,0.001053498,9.89E-05,0.000621615,0.000636107,0.000388715,0.001865051,0.000725526,0.002001132,0.000576803,0.000869213,0.000542885,0.000406804,0.000556452,0.000298474,0.000593762,0.000183257,1.88E-05,0.000175857
0.008419162,0.833534412,0.015393654,0.006597727,0.004249162,0.004677233,0.002127566,0.001836073,0.001198372,0.003811711,0.002866031,0.002919753,0.007923156,2.93E-05,0.000147523,0.001805375,0.000709757,0.002613765,0.001662827,0.001687556,0.000195844,0.001282935,0.001756059,0.000688297,0.001058808,0.001210595,0.001219975,0.00095847,0.001393932,0.000906454,0.000480088,0.000873481,0.000572894,0.001245415,0.000297319,2.70E-05,0.000311389
0.053265103,0.004660292,0.127912683,0.026395964,0.052556016,0.070376207,0.008548812,0.021894071,0.001195742,0.036164109,0.013196297,0.023391107,0.064998066,0.000112564,0.000965221,0.013531968,0.005828398,0.014950141,0.011046793,0.009681868,0.000192775,0.005958487,0.012787831,0.003974122,0.000324212,0.009292275,0.000394986,0.004968327,0.003583855,0.003674176,0.00313562,0.003376252,0.003191565,0.008993676,0.001541523,0.000137504,0.002722436
0.082028657,0.01067379,0.032024479,0.023528717,0.015946539,0.025343798,0.029913618,0.013859679,0.007632424,0.00808205,0.003095411,0.033529622,0.014147516,0.000438921,0.001039459,0.024342499,0.003909021,0.011462018,0.021212727,0.004996308,0.003690424,0.011499832,0.011643491,0.018847527,0.000417683,0.019070959,0.000624539,0.01302345,0.008607823,0.008498179,0.00317363,0.021496938,0.007169502,0.016951983,0.003299332,3.56E-05,0.001394636
0.018293879,0.128195373,0.091545745,0.021045793,0.115796291,0.0119186,0.009568184,0.01237078,0.004061723,0.082997763,0.009629397,0.00391692,0.045693231,0.000115842,0.000417954,0.002356997,0.003884668,0.007313207,0.002356339,0.008921178,0.002163488,0.002322771,0.001971953,0.003029673,0.015851316,0.001594807,0.016485817,0.00177976,0.001220952,0.002065417,0.002081213,0.003846493,0.002931602,0.001330213,0.000922132,7.57E-05,0.001320998
0.02700128,0.002310557,0.146392614,0.025616481,0.040970557,0.029767041,0.009830232,0.019220613,0.001389405,0.04110873,0.097813338,0.01366069,0.031943263,0.000141243,0.000582629,0.007979483,0.004234998,0.006950095,0.007185757,0.008780885,0.000225682,0.003735273,0.00798025,0.002681321,0.000871257,0.005011069,0.001146835,0.003810501,0.002289064,0.002785718,0.002223815,0.003408264,0.002621446,0.004736259,0.000961069,0.000357714,0.001747887
0.02153344,0.002989625,0.260500069,0.021525095,0.071519958,0.034069839,0.006849747,0.018170894,0.001126064,0.039556209,0.055969941,0.01310908,0.049119672,9.49E-05,0.000534607,0.007657134,0.003669228,0.011857318,0.006457007,0.007454244,0.000120482,0.003149747,0.00765244,0.002255258,0.001742036,0.004993488,0.002109741,0.003082986,0.001607993,0.00202942,0.001763942,0.002305329,0.00233245,0.004666465,0.000785481,0.000222709,0.001492205
0.029745689,0.088520951,0.120136748,0.034499658,0.066399665,0.010094259,0.01603355,0.014405877,0.022562891,0.030406605,0.01235301,0.00451228,0.018372864,0.000159634,0.000546039,0.002918175,0.003435121,0.011043859,0.003437359,0.007748977,0.016753396,0.003871505,0.001855935,0.006041487,0.02308133,0.002156555,0.024908919,0.003541793,0.002698118,0.003373207,0.002140144,0.00507473,0.005932578,0.001679144,0.001207701,8.06E-05,0.001603057
0.025638064,0.000443248,0.155585677,0.025741028,0.104032677,0.022813457,0.011132053,0.038464001,0.002679578,0.101397675,0.010702617,0.006730965,0.067705181,0.000116149,0.000571953,0.004707469,0.004222784,0.01153512,0.003939005,0.009421216,0.000907214,0.003318081,0.003334405,0.003559168,0.000846315,0.002909364,0.001019596,0.003162379,0.00200215,0.00243598,0.001801244,0.00203668,0.00352087,0.002596705,0.000975648,0.000128705,0.001613523
0.032702121,0.022096463,0.130763521,0.027401305,0.082243509,0.022119951,0.013563082,0.020190612,0.048702545,0.043268857,0.010515734,0.008396481,0.026707414,0.000136899,0.000588532,0.005155864,0.003651986,0.010570091,0.005198812,0.007896531,0.021850179,0.003784859,0.003409728,0.004013695,0.026334297,0.00319834,0.022715864,0.003971418,0.003545957,0.003486902,0.002381643,0.004338495,0.003812373,0.002642691,0.001308595,9.86E-05,0.001479048
0.021069359,0.41778391,0.04267581,0.015278574,0.03139041,0.007764444,0.008938394,0.009555344,0.012881237,0.006863849,0.008330839,0.005074515,0.019475087,0.000120348,0.000357464,0.003726083,0.001564074,0.006190304,0.003537285,0.003407542,0.005836867,0.003011826,0.002106757,0.006961604,0.045247852,0.002197577,0.048969237,0.002836673,0.003057236,0.002611189,0.00148153,0.002729299,0.002262896,0.001800966,0.000784497,6.93E-05,0.000747811
0.023608215,0.002332546,0.14986367,0.027340012,0.096776468,0.02110975,0.011884648,0.027516302,0.005643324,0.093373053,0.012846287,0.005941287,0.066374557,0.000123748,0.000544768,0.003710366,0.004441101,0.013998733,0.003440056,0.009100663,0.002790898,0.003618419,0.002688581,0.003713131,0.002298671,0.002501231,0.001993795,0.003246484,0.001608033,0.002593869,0.001865207,0.00276601,0.003676491,0.002453529,0.001135855,0.000130661,0.001640525
0.030462321,0.175891611,0.053596288,0.023364554,0.048787749,0.010496036,0.019336583,0.010367371,0.010010137,0.004811566,0.005287879,0.00714116,0.019315391,0.000254303,0.000522733,0.00542159,0.002058135,0.011200919,0.005656719,0.005203112,0.006471093,0.004594097,0.003054154,0.004065309,0.031947267,0.003096538,0.033041676,0.007828382,0.004361996,0.003790319,0.001839153,0.003347813,0.003743899,0.002743844,0.001218533,6.11E-05,0.001040925
0.029273378,0.121868452,0.022700379,0.02683956,0.020675637,0.006809063,0.018168635,0.004637203,0.03918617,0.003044807,0.004659346,0.005894082,0.009834354,0.000256705,0.00048226,0.00435085,0.001585641,0.006611655,0.005229051,0.004320826,0.011978441,0.004712263,0.002277694,0.003950405,0.012839754,0.0026605,0.012530132,0.004153442,0.003811544,0.003783397,0.001412628,0.003081211,0.00343662,0.001963193,0.001123272,5.29E-05,0.000861313
0.05291442,0.081870046,0.045973534,0.039099101,0.053800466,0.003141382,0.031001692,0.004711782,0.087456215,0.010912936,0.006786411,0.008450079,0.015323928,0.000375987,0.000723993,0.006089233,0.002310131,0.007146659,0.008289774,0.005591415,0.071659535,0.007031822,0.003382713,0.007621742,0.004046081,0.004029177,0.00406182,0.006735697,0.005919602,0.005443352,0.00399595,0.005257982,0.007327948,0.002956595,0.001819308,7.23E-05,0.001141367
0.05396716,0.047154338,0.040841671,0.035486875,0.048634563,0.001815838,0.036952082,0.005638175,0.104591897,0.011658322,0.00529995,0.009038056,0.018544926,0.000515826,0.000729992,0.006991076,0.002162552,0.01627268,0.009532988,0.005831446,0.044003881,0.00908768,0.00351937,0.008439959,0.004059355,0.004103755,0.003958149,0.007769385,0.006918599,0.006555562,0.002671195,0.005629034,0.007648591,0.003232075,0.002329053,6.79E-05,0.001189665
0.047144964,0.03809992,0.019292299,0.042421498,0.019168111,0.002031858,0.042203307,0.011919485,0.076919097,0.014707683,0.004930446,0.00631549,0.032375186,0.00050279,0.000683898,0.005285762,0.002649349,0.004352626,0.007099428,0.008098109,0.068375118,0.007898028,0.00248204,0.009630626,0.002541547,0.00335222,0.002845118,0.00655093,0.00575578,0.005914465,0.003474684,0.005350444,0.008046364,0.002311281,0.002162083,7.42E-05,0.001246195
0.039584532,0.046306792,0.075538797,0.029347824,0.042787597,0.031787622,0.015698247,0.012180002,0.003136612,0.062900264,0.007339329,0.015747613,0.065588789,0.000213601,0.000706307,0.007118134,0.003610331,0.006955797,0.006871306,0.007790265,0.001525586,0.005707418,0.006528595,0.011018013,0.018664927,0.004893836,0.018154184,0.005426414,0.003729948,0.007577613,0.004272019,0.005711215,0.010124686,0.004097341,0.001754376,6.08E-05,0.001652797
0.02425672,0.000806593,0.131852615,0.02494141,0.125009778,0.023468412,0.008653101,0.025284771,0.001304365,0.075023339,0.017794831,0.005344443,0.071466811,7.11E-05,0.000438852,0.003549417,0.004182298,0.007943014,0.00283933,0.010337398,0.000250918,0.002937869,0.002907393,0.005319046,0.005677645,0.002382193,0.005957007,0.002370003,0.000938655,0.002374066,0.001917945,0.002392352,0.005047811,0.001900675,0.000862466,0.000153395,0.001578647
0.040764192,0.109126675,0.02191169,0.039279289,0.017457702,0.0031392,0.034715735,0.007735191,0.035843829,0.028007721,0.00655664,0.005280056,0.029406846,0.000421684,0.000659556,0.003710095,0.002399632,0.004843955,0.005468912,0.006568173,0.035092006,0.006582589,0.001939024,0.009073767,0.00630435,0.002370078,0.006081615,0.005286543,0.005828605,0.006723151,0.002519289,0.006908403,0.007879357,0.001809275,0.001685293,6.34E-05,0.001174227
0.024114114,0.263573311,0.054990335,0.019606595,0.042286837,0.015730839,0.010895033,0.004961497,0.006506176,0.034748256,0.029167399,0.008178614,0.025911003,0.000162902,0.000432064,0.003928678,0.002538219,0.007197064,0.004077523,0.005677606,0.00519262,0.0033825,0.002336451,0.011297741,0.028210657,0.002591555,0.025288749,0.003347356,0.002926456,0.003036023,0.001858081,0.002934312,0.004107292,0.002001964,0.000862887,0.000142643,0.001066722
0.040863307,0.000836668,0.126505191,0.033449898,0.043643786,0.045171667,0.018305723,0.044577825,0.002142159,0.017316387,0.008973747,0.010882697,0.034543817,0.000257251,0.000836668,0.007365325,0.005110167,0.006351946,0.006558709,0.009787575,0.000367845,0.005554948,0.007038351,0.004494687,0.000688809,0.004974329,0.000980921,0.004558399,0.005206336,0.009749108,0.002654258,0.005005584,0.004511517,0.004534357,0.001529083,8.66E-05,0.00230805
0.043107797,0.163734637,0.028442816,0.029179206,0.013214429,0.010685384,0.0234775,0.009678404,0.007856758,0.024588849,0.005406957,0.006488348,0.04996434,0.000341136,0.000737356,0.004449264,0.003295393,0.004701492,0.005611832,0.007444109,0.005924942,0.005971329,0.00330409,0.010117146,0.019355843,0.003209384,0.01942349,0.005501663,0.006802425,0.0064236,0.002892408,0.006029313,0.009223234,0.002464297,0.001862235,6.47E-05,0.001499839
